epoch,trainingLoss,trainingAccuracy,testLoss,testAccuracy,totalForwardTime,totalBackwardTime,batchForwardTime,batchBackwardTime
0,3.25611,0.37894,nan,0.961538,83.7843,484.679,0.358053,2.07128
1,3.23438,0.368924,nan,0.951522,83.721,484.106,0.357782,2.06883
