epoch,trainingLoss,trainingAccuracy,testLoss,testAccuracy,totalForwardTime,totalBackwardTime,batchForwardTime,batchBackwardTime
0,3.24253,0.777911,3.32919,1.82292,96.0796,257.192,0.205298,0.549557
1,3.19984,0.744525,3.27652,1.79287,95.9579,256.734,0.205038,0.548577
