epoch,trainingLoss,trainingAccuracy,testLoss,testAccuracy,totalForwardTime,totalBackwardTime,batchForwardTime,batchBackwardTime
0,3.24392,1.09509,nan,1.87089,178.121,1764.99,1.5224,15.0854
1,3.17869,1.15184,nan,1.90173,178.121,1765.19,1.5224,15.0871
