epoch,trainingLoss,trainingAccuracy,testLoss,testAccuracy,totalForwardTime,totalBackwardTime,batchForwardTime,batchBackwardTime
0,3.25239,0,inf,0.26,5924.22,8056.46,0.0987371,0.134274
1,3.25214,0,inf,0.26,5926.12,8061,0.0987687,0.13435
