epoch,trainingLoss,trainingAccuracy,testLoss,testAccuracy,totalForwardTime,totalBackwardTime,batchForwardTime,batchBackwardTime
0,3.26515,2.02324,nan,2.30369,504.204,1699.34,1.07736,3.63107
1,3.19394,1.878,3.22557,2.32372,503.87,1699.66,1.07665,3.63176
