epoch,trainingLoss,trainingAccuracy,testLoss,testAccuracy,totalForwardTime,totalBackwardTime,batchForwardTime,batchBackwardTime
0,3.23405,1.4373,nan,2.64423,401.989,2025.07,0.858951,4.32707
1,3.16839,1.45065,nan,2.75441,401.705,2024.5,0.858345,4.32584
