epoch,trainingLoss,trainingAccuracy,testLoss,testAccuracy,totalForwardTime,totalBackwardTime,batchForwardTime,batchBackwardTime
0,3.28199,2.13007,nan,2.80449,293.193,1047.35,1.25296,4.47584
1,3.20933,1.94144,nan,2.77444,294.587,1046.12,1.25892,4.47061
