epoch,trainingLoss,trainingAccuracy,testLoss,testAccuracy,totalForwardTime,totalBackwardTime,batchForwardTime,batchBackwardTime
0,3.30022,1.02497,nan,1.83293,87.8751,226.113,0.375534,0.966297
1,3.25805,1.0016,nan,1.83293,87.3545,226.105,0.37331,0.966259
