epoch,trainingLoss,trainingAccuracy,testLoss,testAccuracy,totalForwardTime,totalBackwardTime,batchForwardTime,batchBackwardTime
0,3.25082,0,3.25078,0,12.0881,65.5861,0.0258293,0.140141
1,3.25074,0,3.25066,0,11.792,65.3445,0.0251966,0.139625
