epoch,trainingLoss,trainingAccuracy,testLoss,testAccuracy,totalForwardTime,totalBackwardTime,batchForwardTime,batchBackwardTime
0,3.2449,0,3.33131,0.29,3552.48,5859.47,0.118416,0.195316
1,3.24373,0,3.33142,0.29,3551.27,5859.81,0.118376,0.195327
