epoch,trainingLoss,trainingAccuracy,testLoss,testAccuracy,totalForwardTime,totalBackwardTime,batchForwardTime,batchBackwardTime
0,3.25492,2.14176,nan,3.28526,807.801,1969.94,3.45214,8.41855
1,3.16618,2.07833,nan,3.50561,829.264,2029.08,3.54386,8.6713
