epoch,trainingLoss,trainingAccuracy,testLoss,testAccuracy,totalForwardTime,totalBackwardTime,batchForwardTime,batchBackwardTime
0,3.27763,1.93643,nan,2.96053,326.406,3106.44,2.7898,26.5507
1,3.18729,1.79788,nan,3.58758,326.097,3106.65,2.78715,26.5526
