epoch,trainingLoss,trainingAccuracy,testLoss,testAccuracy,totalForwardTime,totalBackwardTime,batchForwardTime,batchBackwardTime
0,3.24177,1.83167,nan,2.52,525.27,1024.92,0.140072,0.273311
1,3.1884,1.83833,nan,2.5,525.708,1025.46,0.140189,0.273456
