epoch,trainingLoss,trainingAccuracy,testLoss,testAccuracy,totalForwardTime,totalBackwardTime,batchForwardTime,batchBackwardTime
0,3.25188,1.79,nan,2.83,11881.3,4691.1,0.792086,0.31274
1,3.16503,1.57667,nan,2.52,11879.8,4686.93,0.791985,0.312462
