epoch,trainingLoss,trainingAccuracy,testLoss,testAccuracy,totalForwardTime,totalBackwardTime,batchForwardTime,batchBackwardTime
0,3.26731,2.43389,nan,2.99479,405.902,1451.42,0.867312,3.10134
1,3.20286,2.36545,nan,2.94471,405.821,1451.34,0.867139,3.10116
