epoch,trainingLoss,trainingAccuracy,testLoss,testAccuracy,totalForwardTime,totalBackwardTime,batchForwardTime,batchBackwardTime
0,3.27088,0.37,nan,0.72,253.373,442.133,0.0337831,0.0589511
1,3.25469,0.355,nan,0.72,254.295,442.227,0.0339061,0.0589637
