epoch,trainingLoss,trainingAccuracy,testLoss,testAccuracy,totalForwardTime,totalBackwardTime,batchForwardTime,batchBackwardTime
0,3.2489,0.0683333,nan,0.43,498.295,814.173,0.0332197,0.0542782
1,3.24519,0.065,nan,0.43,498.051,814.313,0.0332034,0.0542875
