epoch,trainingLoss,trainingAccuracy,testLoss,testAccuracy,totalForwardTime,totalBackwardTime,batchForwardTime,batchBackwardTime
0,3.25283,0.470753,inf,0.991587,37.5336,403.239,0.1604,1.72324
1,3.23449,0.445713,inf,0.971554,37.4088,403.349,0.159867,1.72371
