epoch,trainingLoss,trainingAccuracy,testLoss,testAccuracy,totalForwardTime,totalBackwardTime,batchForwardTime,batchBackwardTime
0,3.27059,1.42728,nan,1.49054,43.1057,163.752,0.368425,1.39959
1,3.23067,1.38388,nan,1.43914,43.327,163.64,0.370316,1.39863
