epoch,trainingLoss,trainingAccuracy,testLoss,testAccuracy,totalForwardTime,totalBackwardTime,batchForwardTime,batchBackwardTime
0,3.23012,1.22696,nan,2.27364,557.704,524.953,1.19167,1.1217
1,3.16635,1.18523,nan,2.3137,557.471,524.854,1.19118,1.12148
