epoch,trainingLoss,trainingAccuracy,testLoss,testAccuracy,totalForwardTime,totalBackwardTime,batchForwardTime,batchBackwardTime
0,3.30299,1.31833,nan,2.07,25769.5,8304.59,0.429491,0.13841
1,3.23415,1.13,nan,2,25811,8325.7,0.430184,0.138762
