epoch,trainingLoss,trainingAccuracy,testLoss,testAccuracy,totalForwardTime,totalBackwardTime,batchForwardTime,batchBackwardTime
0,3.29625,2.2269,nan,2.91466,4374.4,2674.73,9.34701,5.71524
1,3.22009,2.02825,nan,2.74439,4375.19,2674.66,9.3487,5.71508
