epoch,trainingLoss,trainingAccuracy,testLoss,testAccuracy,totalForwardTime,totalBackwardTime,batchForwardTime,batchBackwardTime
0,3.30887,1.43897,nan,2.38381,405.937,1451.08,0.867387,3.10059
1,3.24117,1.14517,nan,2.25361,405.676,1451.18,0.866829,3.10081
