epoch,trainingLoss,trainingAccuracy,testLoss,testAccuracy,totalForwardTime,totalBackwardTime,batchForwardTime,batchBackwardTime
0,3.26992,1.27568,nan,2.04327,269.018,247.339,0.287106,0.263969
1,3.21163,1.17062,nan,2.03325,269.976,248.01,0.288128,0.264685
