epoch,trainingLoss,trainingAccuracy,testLoss,testAccuracy,totalForwardTime,totalBackwardTime,batchForwardTime,batchBackwardTime
0,3.24992,1.66934,nan,2.66426,171.627,891.61,0.366724,1.90515
1,3.18108,1.59422,nan,2.80449,171.592,892.509,0.36665,1.90707
