epoch,trainingLoss,trainingAccuracy,testLoss,testAccuracy,totalForwardTime,totalBackwardTime,batchForwardTime,batchBackwardTime
0,3.25286,1.875,nan,3.03,143.789,286.691,0.0383436,0.076451
1,3.21917,1.82333,nan,3.07,143.854,286.926,0.0383611,0.0765135
