epoch,trainingLoss,trainingAccuracy,testLoss,testAccuracy,totalForwardTime,totalBackwardTime,batchForwardTime,batchBackwardTime
0,3.24936,0.11,nan,0.6,499.043,816.399,0.0332695,0.0544266
1,3.24539,0.108333,nan,0.6,499.361,816.026,0.0332908,0.0544017
