epoch,trainingLoss,trainingAccuracy,testLoss,testAccuracy,totalForwardTime,totalBackwardTime,batchForwardTime,batchBackwardTime
0,3.27702,1.20025,nan,2.00321,47.196,130.576,0.100846,0.279009
1,3.23655,1.11512,nan,1.99319,47.0021,130.451,0.100432,0.278741
