epoch,trainingLoss,trainingAccuracy,testLoss,testAccuracy,totalForwardTime,totalBackwardTime,batchForwardTime,batchBackwardTime
0,3.25597,0.346667,nan,0.7,593.905,727.098,0.0791873,0.0969464
1,3.23934,0.346667,nan,0.7,594.205,727.741,0.0792274,0.0970321
