epoch,trainingLoss,trainingAccuracy,testLoss,testAccuracy,totalForwardTime,totalBackwardTime,batchForwardTime,batchBackwardTime
0,3.23795,1.46067,nan,2.41386,102.838,343.412,0.219739,0.733786
1,3.18304,1.47903,nan,3.125,102.587,343.651,0.219202,0.734297
