epoch,trainingLoss,trainingAccuracy,testLoss,testAccuracy,totalForwardTime,totalBackwardTime,batchForwardTime,batchBackwardTime
0,3.22217,2.83818,nan,3.73598,636.914,368.256,0.679737,0.393016
1,3.16885,2.93323,nan,4.38702,637.137,368.145,0.679975,0.392898
