epoch,trainingLoss,trainingAccuracy,testLoss,testAccuracy,totalForwardTime,totalBackwardTime,batchForwardTime,batchBackwardTime
0,3.26988,0.807959,nan,1.12048,28.2701,287.702,0.241625,2.45899
1,3.25128,0.734509,nan,1.09992,27.8316,287.724,0.237877,2.45918
