epoch,trainingLoss,trainingAccuracy,testLoss,testAccuracy,totalForwardTime,totalBackwardTime,batchForwardTime,batchBackwardTime
0,3.2489,2.40885,nan,3.27524,88.5073,304.462,0.378236,1.30112
1,3.19061,2.3304,nan,3.41546,88.548,304.412,0.37841,1.30091
