epoch,trainingLoss,trainingAccuracy,testLoss,testAccuracy,totalForwardTime,totalBackwardTime,batchForwardTime,batchBackwardTime
0,3.25069,1.37887,nan,2.15872,91.699,408.035,0.783752,3.48748
1,3.19798,1.39056,nan,2.23067,91.7576,408.005,0.784253,3.48722
