epoch,trainingLoss,trainingAccuracy,testLoss,testAccuracy,totalForwardTime,totalBackwardTime,batchForwardTime,batchBackwardTime
0,3.26225,2.4606,nan,2.75441,2774.64,6033.21,5.92872,12.8915
1,3.17248,2.11672,nan,2.89463,2768.76,6033.74,5.91616,12.8926
