epoch,trainingLoss,trainingAccuracy,testLoss,testAccuracy,totalForwardTime,totalBackwardTime,batchForwardTime,batchBackwardTime
0,3.25759,1.39056,nan,2.39383,3235.43,8465.34,6.91332,18.0883
1,3.17876,1.41894,nan,2.39383,3258.91,8525.51,6.96347,18.2169
