epoch,trainingLoss,trainingAccuracy,testLoss,testAccuracy,totalForwardTime,totalBackwardTime,batchForwardTime,batchBackwardTime
0,3.24838,1.55081,nan,2.05329,95.761,422.976,0.409235,1.80759
1,3.19427,1.3989,nan,1.98317,95.6291,423.026,0.408671,1.8078
