epoch,trainingLoss,trainingAccuracy,testLoss,testAccuracy,totalForwardTime,totalBackwardTime,batchForwardTime,batchBackwardTime
0,3.23078,1.68436,nan,2.04327,522.843,1125.59,1.11719,2.4051
1,3.14452,1.74112,nan,2.10337,522.785,1125.64,1.11706,2.40521
