epoch,trainingLoss,trainingAccuracy,testLoss,testAccuracy,totalForwardTime,totalBackwardTime,batchForwardTime,batchBackwardTime
0,3.2267,1.99185,nan,2.3112,268.374,885.025,4.62713,15.2591
1,3.14353,1.87736,nan,2.32205,289.665,958.73,4.99423,16.5298
