epoch,trainingLoss,trainingAccuracy,testLoss,testAccuracy,totalForwardTime,totalBackwardTime,batchForwardTime,batchBackwardTime
0,3.24486,2.39884,nan,3.3754,342.743,975.827,0.732357,2.0851
1,3.16122,2.33874,nan,3.55569,342.755,975.972,0.732382,2.08541
