epoch,trainingLoss,trainingAccuracy,testLoss,testAccuracy,totalForwardTime,totalBackwardTime,batchForwardTime,batchBackwardTime
0,3.24529,2.29868,nan,3.49559,342.184,1382.02,0.731162,2.95304
1,3.16035,2.07499,nan,3.51562,340.751,1376.02,0.7281,2.94022
