epoch,trainingLoss,trainingAccuracy,testLoss,testAccuracy,totalForwardTime,totalBackwardTime,batchForwardTime,batchBackwardTime
0,3.26415,1.18366,nan,2.00738,72.0159,292.819,1.24165,5.0486
1,3.20806,1.08432,nan,1.87717,71.84,292.807,1.23862,5.0484
