epoch,trainingLoss,trainingAccuracy,testLoss,testAccuracy,totalForwardTime,totalBackwardTime,batchForwardTime,batchBackwardTime
0,3.2633,1.43333,nan,2.29,1853.09,1562.36,0.494158,0.416629
1,3.18238,1.38,nan,2.22,1853.52,1562.79,0.494272,0.416743
