epoch,trainingLoss,trainingAccuracy,testLoss,testAccuracy,totalForwardTime,totalBackwardTime,batchForwardTime,batchBackwardTime
0,3.23813,1.73444,nan,2.29367,1166.98,2761.96,2.49354,5.90163
1,3.15814,1.70439,nan,2.43389,1162.32,2754.25,2.48359,5.88515
