epoch,trainingLoss,trainingAccuracy,testLoss,testAccuracy,totalForwardTime,totalBackwardTime,batchForwardTime,batchBackwardTime
0,3.2354,1.76115,nan,2.70433,261.13,883.257,1.11594,3.7746
1,3.15805,1.84462,nan,2.82452,260.757,883.383,1.11434,3.77514
