epoch,trainingLoss,trainingAccuracy,testLoss,testAccuracy,totalForwardTime,totalBackwardTime,batchForwardTime,batchBackwardTime
0,3.25074,1.4156,nan,2.00321,137.156,1070.74,0.586138,4.57579
1,3.19537,1.40391,nan,1.99319,138.731,1077.84,0.592866,4.60615
