epoch,trainingLoss,trainingAccuracy,testLoss,testAccuracy,totalForwardTime,totalBackwardTime,batchForwardTime,batchBackwardTime
0,3.29523,2.48564,inf,3.3754,920.492,2136.16,1.96686,4.56445
1,3.23272,2.39884,inf,3.41546,945.99,2196.03,2.02135,4.69238
