epoch,trainingLoss,trainingAccuracy,testLoss,testAccuracy,totalForwardTime,totalBackwardTime,batchForwardTime,batchBackwardTime
0,3.24959,0.857124,nan,1.43229,105.207,217.117,0.11228,0.231715
1,3.21762,0.823773,nan,1.42228,104.938,217.254,0.111994,0.231861
