epoch,trainingLoss,trainingAccuracy,testLoss,testAccuracy,totalForwardTime,totalBackwardTime,batchForwardTime,batchBackwardTime
0,3.25082,0,3.25078,0,10.9962,45.7626,0.0234962,0.0977834
1,3.25074,0,3.25066,0,10.9738,44.7416,0.0234483,0.0956018
