epoch,trainingLoss,trainingAccuracy,testLoss,testAccuracy,totalForwardTime,totalBackwardTime,batchForwardTime,batchBackwardTime
0,3.26569,1.75447,nan,2.29367,235.324,1200.2,0.502829,2.56453
1,3.19827,1.52077,nan,2.23357,235.194,1200.44,0.502551,2.56504
