epoch,trainingLoss,trainingAccuracy,testLoss,testAccuracy,totalForwardTime,totalBackwardTime,batchForwardTime,batchBackwardTime
0,3.24834,2.74105,nan,4.43051,101.142,1053.63,0.864464,9.0054
1,3.19098,2.56911,nan,4.46135,101.193,1053.93,0.864893,9.00792
