epoch,trainingLoss,trainingAccuracy,testLoss,testAccuracy,totalForwardTime,totalBackwardTime,batchForwardTime,batchBackwardTime
0,3.29567,1.46234,nan,2.27364,2274.9,1168.79,4.8609,2.49742
1,3.23504,1.36886,nan,2.18349,2274.76,1168.86,4.86059,2.49756
