epoch,trainingLoss,trainingAccuracy,testLoss,testAccuracy,totalForwardTime,totalBackwardTime,batchForwardTime,batchBackwardTime
0,3.2885,2.14009,nan,3.41546,1156.74,1529.7,2.47166,3.26859
1,3.22971,2.01823,nan,3.38542,1178.78,1558.1,2.51875,3.32927
