epoch,trainingLoss,trainingAccuracy,testLoss,testAccuracy,totalForwardTime,totalBackwardTime,batchForwardTime,batchBackwardTime
0,3.31873,4.38443,nan,4.6875,271.928,454.002,4.68842,7.82762
1,3.24796,3.4045,nan,4.28602,272.038,454.078,4.69032,7.82893
