epoch,trainingLoss,trainingAccuracy,testLoss,testAccuracy,totalForwardTime,totalBackwardTime,batchForwardTime,batchBackwardTime
0,3.2614,1.21695,nan,1.93309,547.027,525.225,1.16886,1.12228
1,3.20267,1.15351,nan,1.94311,581.989,558.479,1.24357,1.19333
