epoch,trainingLoss,trainingAccuracy,testLoss,testAccuracy,totalForwardTime,totalBackwardTime,batchForwardTime,batchBackwardTime
0,3.24294,1.56833,nan,1.9,61053.9,7648.93,1.01756,0.127482
1,3.18457,1.46333,nan,1.94,61039,7663.61,1.01732,0.127727
